name,NE_name,r,x,b,length,Comment,geometry,bus0,bus1,EIC_Code,TSO,CORE-TSO_bus0,CORE-TSO_bus1,v_nom,Maximum Current Imax (A) Period 1,Maximum Current Imax (A) Period 2,Maximum Current Imax (A) Period 3,Maximum Current Imax (A) Period 4,Maximum Current Imax (A) Period 5,Maximum Current Imax (A) Period 6,Maximum Current Imax (A) Fixed,Dynamic line rating (DLR) DLRmin(A),Dynamic line rating (DLR) DLRmax(A),s_nom,tie_line
2543,Mecklar - Eisenach 450,0.825,6.84,0.000124102,58.214,Internal tie-line with 50Hertz,"LINESTRING (9.7459261338554 50.917625716657625, 10.386350947947497 51.00214825938562)",29309786,948341123,11T-D2-D8-000310,TENNETGMBH,Mecklar,Eisenach,400,,,,,,,2748.0,,,1099.2,False
2544,Redwitz - Remptendorf 414,0.731,7.214,0.000126606,55.969,Internal tie-line with 50Hertz,"LINESTRING (11.193166069042096 50.16207719806, 11.6460436675051 50.53432660015694)",24757392,128277645,11T-D2-D8-00051V,TENNETGMBH,Redwitz,Remptendorf,400,,,,,,,,2619.0,3600.0,1440.0,False
2545,Redwitz - Remptendorf 413,0.79,7.463,0.000120386,55.985,Internal tie-line with 50Hertz,"LINESTRING (11.193166069042096 50.16207719806, 11.6460436675051 50.53432660015694)",24757392,128277645,11T-D2-D8-00050X,TENNETGMBH,Redwitz,Remptendorf,400,,,,,,,,2619.0,3600.0,1440.0,False
2546,Altenfeld - Redwitz 460,0.472,7.084,0.000132855,56.752,Internal tie-line with 50Hertz,"LINESTRING (11.193166069042096 50.16207719806, 10.99145247430845 50.57344666551207)",24757392,149256409,11T-D2-D8-001015,TENNETGMBH,Redwitz,Altenfeld,400,,,,,,,3600.0,,,1440.0,False
2547,Altenfeld - Redwitz 459,0.472,7.084,0.000132855,56.754999999999995,Internal tie-line with 50Hertz,"LINESTRING (11.193166069042096 50.16207719806, 10.99145247430845 50.57344666551207)",24757392,149256409,11T-D2-D8-001007,TENNETGMBH,Redwitz,Altenfeld,400,,,,,,,3600.0,,,1440.0,False
2551,Audorf/S - Hamburg/N weiss,0.458,8.247,0.000164148,69.045,Internal tie-line with 50Hertz,"LINESTRING (9.984058791561033 53.74147911235296, 9.725994440003705 54.28781293047057)",22720647,35176751,11T0-0000-0032-A,TENNETGMBH,Hamburg/N,Audorf/S,400,,,,,,,3600.0,,,1440.0,False
2552,Hamburg/N - Dollern blau,0.314,5.502,9.7798e-05,43.248,Internal tie-line with 50Hertz,"LINESTRING (9.984058791561033 53.74147911235296, 9.501790032393483 53.54281468092611)",22720647,24502420,11T0-0000-0966-F,TENNETGMBH,Hamburg/N,Dollern,400,,,,,,,3154.0,,,1261.6,False
2553,Meitingen - Oberbachern 419,0.55,6.231,0.00011280200000000001,75.18796707680941,Internal tie-line with Amprion,"LINESTRING (10.867567075348669 48.53945547524874, 11.370408790512055 48.291489873770296)",24652261,18629425,11T-D2-D7-000504,TENNETGMBH,Meitingen,Oberbachern,400,,,,,,,2400.0,,,960.0,False
2554,Meitingen - Oberbachern 420,0.55,6.231,0.00011280200000000001,75.18796707680941,Internal tie-line with Amprion,"LINESTRING (10.867567075348669 48.53945547524874, 11.370408790512055 48.291489873770296)",24652261,18629425,11T-D2-D7-000512,TENNETGMBH,Meitingen,Oberbachern,400,,,,,,,2400.0,,,960.0,False
2555,Ohlensehlen - Wehrendorf DS1,0.667,5.74,0.00010081999999999999,61.68,Internal tie-line with Amprion,"LINESTRING (8.307757038447654 52.34563570305741, 8.89562717159063 52.56398997029613)",33411203,953015049,11T-D2-D7-00004B,TENNETGMBH,Wehrendorf,Ohlensehlen,400,,,,,,,2616.0,,,1046.4,False
2556,Nehden - Twistetal TO3,0.435,4.215,7.4e-05,28.50212556794876,Internal tie-line with Amprion,"LINESTRING (8.624800567043762 51.42788841483735, 8.992792447752922 51.34300940581565)",42797575,41232144,11T-D2-D7-00010G,TENNETGMBH,Nehden,Twistetal,400,,,,,,,2580.0,,,1032.0,False
2557,Nehden - Twistetal TW4,0.435,4.215,7.4e-05,28.510125567948755,Internal tie-line with Amprion,"LINESTRING (8.624800567043762 51.42788841483735, 8.992792447752922 51.34300940581565)",42797575,41232144,11T-D2-D7-00011E,TENNETGMBH,Nehden,Twistetal,400,,,,,,,2580.0,,,1032.0,False
2560,Y-Frankfurt/SW (-Kriftel - Karben) 2,0.13,1.396,1.9384e-05,26.84,Internal tie-line with Amprion ,"LINESTRING (8.590814 50.1373726, 8.471763441204756 50.09732020188074)",249797355,38661452,11T0-0000-1032-4,TENNETGMBH,Y-Frankfurt/SW,Kriftel,400,,,,,,,2760.0,,,1104.0,False
2561,Guetersloh - Bechterdissen SS1,0.346,3.258,5.9847e-05,39.76695260722605,Internal tie-line with Amprion ,"LINESTRING (8.364229613135505 51.9271224175413, 8.659610012459176 52.00034857382529)",26383042,24264701,11T-D2-D7-00257J,TENNETGMBH,Guetersloh,Bechterdissen,400,,,,,,,2720.0,,,1088.0,False
2562,Altbach - Muehlhausen ws,0.86,8.02,0.000140272,31.47,,"LINESTRING (9.370919280255984 48.71912800634389, 9.215650199269106 48.85230535528712)",37721677,22960899,11TD400000598-LE,TRANSNETBW,Altbach,Muehlhausen,400,,,,,,,,2544.0,3000.0,1200.0,False
2563,Altbach - Wendlingen bl,0.13,2.04,3.188717e-05,7.5,,"LINESTRING (9.370919280255984 48.71912800634389, 9.400581833297988 48.66696738744388)",37721677,26260052,11TD400000597-LI,TRANSNETBW,Altbach,Wendlingen,400,,,,,,,2000.0,,,800.0,False
2564,Altlussheim - Daxlanden bl,1.1557,8.713,0.00018702,37.8,,"LINESTRING (8.511568709329675 49.29351704676085, 8.31334022540613 49.009043472661205)",409305507,152261133T,11TD400000568-LT,TRANSNETBW,Altlussheim,Daxlanden,220,,,,,,,2267.0,,,498.74,False
2565,Altlussheim - GKM bl,0.6281,4.6635,9.1797e-05,21.06,,"LINESTRING (8.511568709329675 49.29351704676085, 8.501808581399171 49.44491154692294)",409305507,163093653,11TD400000580-LE,TRANSNETBW,Altlussheim,GKMB,220,,,,,,,,2505.0,3000.0,660.0,False
2566,Beuren - Gurtweil ge,2.32,18.52,0.000385034,77.4,,"LINESTRING (8.861525797588891 47.80643535473478, 8.251925544047333 47.6397698265315)",102743264,31367937,11TD400000559-LU,TRANSNETBW,Beuren,Gurtweil,220,,,,,,,2000.0,,,440.0,False
2567,Beuren - Stockach bl,0.37,2.93,6.078982e-05,12.2,,"LINESTRING (8.861525797588891 47.80643535473478, 9.01274454935917 47.84464188876887)",102743264,31367936,11TD400000569-LP,TRANSNETBW,Beuren,Stockach,220,,,,,,,1980.0,,,435.6,False
2568,Birkenfeld - Daxlanden ge,0.97,6.83,0.00014121459999999998,29.3,Pfinztal,"LINESTRING (8.641605949770545 48.89010574677638, 8.31334022540613 49.009043472661205)",32966636,152261133T,11TD400000581-LA,TRANSNETBW,Birkenfeld,Daxlanden,220,,,,,,,,1123.0,1283.0,282.26,False
2569,Buehl - Weier gn,1.6971,8.4966,0.000111558,28.9,,"LINESTRING (8.120596018028706 48.70536875161513, 7.910729352238207 48.50128834523928)",39011884,146962222,11TD400000566-L0,TRANSNETBW,Buehl,Weier,220,,,,,,,,1261.0,1595.0,350.9,False
2570,Buenzwangen - Laichingen gn,1.09,12.41,0.0001921712,48.1,,"LINESTRING (9.562823506395985 48.70148986120851, 9.704218918217512 48.46497566102829)",26403575,26404600,11TD400000600-LB,TRANSNETBW,Buenzwangen,Laichingen,400,,,,,,,,2511.0,3000.0,1200.0,False
2571,Buenzwangen - Wendlingen ge,0.228,3.355,5.5543e-05,12.8,,"LINESTRING (9.562823506395985 48.70148986120851, 9.400581833297988 48.66696738744388)",26403575,26260052,11TD400000601-L7,TRANSNETBW,Buenzwangen,Wendlingen,400,,,,,,,3000.0,,,1200.0,False
2572,Buers - Obermooweiler bl,2.24,20.4,0.000345418,78.5,,"LINESTRING (9.81074666568887 47.14278088986921, 9.801350568855725 47.65279541456103)",101997887,31131320,11TD400000538-L7,TRANSNETBW,Buers,Obermooweiler,400,,,,,,,2052.0,,,820.8,False
2573,Buers - Obermooweiler ws,2.28,20.5,0.000347146,78.5,,"LINESTRING (9.81074666568887 47.14278088986921, 9.801350568855725 47.65279541456103)",101997887,31131320,11TD400000537-LB,TRANSNETBW,Buers,Obermooweiler,400,,,,,,,2400.0,,,960.0,False
2574,Daxlanden - Eichstetten gn,3.621,31.02,0.0005422389,120.7,Schutter,"LINESTRING (8.31334022540613 49.009043472661205, 7.751862552442818 48.09640574883001)",152261133,87653464,11TD400000588-LJ,TRANSNETBW,Daxlanden,Eichstetten,400,,,,,,,,2352.0,2920.0,1168.0,False
2575,Daxlanden - Eichstetten rt,3.62,30.41,0.0005472655,120.7,Oberrhein,"LINESTRING (8.31334022540613 49.009043472661205, 7.751862552442818 48.09640574883001)",152261133,87653464,11TD400000577-LS,TRANSNETBW,Daxlanden,Eichstetten,400,,,,,,,,2523.0,3000.0,1200.0,False
2576,Daxlanden - KarlsruheWest ge,0.08,0.7,1.137257e-05,3.5,Waidfeld,"LINESTRING (8.31334022540613 49.009043472661205, 8.349126149166961 49.01305215600317)",152261133T,32731290,11TD400000590-L9,TRANSNETBW,Daxlanden,KarlsruheWest,220,,,,,,,600.0,,,132.0,False
2577,Daxlanden - KarlsruheWest rt,0.08,0.7,1.137257e-05,3.5,Rappenwört,"LINESTRING (8.31334022540613 49.009043472661205, 8.349126149166961 49.01305215600317)",152261133T,32731290,11TD400000584-LZ,TRANSNETBW,Daxlanden,KarlsruheWest,220,,,,,,,600.0,,,132.0,False
2578,Daxlanden - Kuehmoos ge,6.064,51.62,0.0008984956,204.2,Rheingraben,"LINESTRING (8.31334022540613 49.009043472661205, 7.958075914315617 47.59547794524703)",152261133,88916034,11T-D4-D7-00004Q,TRANSNETBW,Daxlanden,Kuehmoos,400,,,,,,,2565.0,,,1026.0,False
2579,Daxlanden - Maximiliansau sw,0.74785,7.8603,0.0001374761,8.047836562674203,"Period 1: 01.03 -30.10; Period 2 01.11-28.02 German internal tie-line to Amprion, length until x-node","LINESTRING (8.31334022540613 49.009043472661205, 8.273277878035186 49.029394665112015)",152261133T,276249131,11T-D4-D7-00002U,TRANSNETBW,Daxlanden,Maximiliansau,220,2442.0,2500.0,,,,,,,,550.0,False
2580,Daxlanden - Oberwald rt,0.47,3.34,6.302035e-05,13.5,Seehof,"LINESTRING (8.31334022540613 49.009043472661205, 8.445537986650066 48.98608927285571)",152261133T,32725957,11TD400000586-LR,TRANSNETBW,Daxlanden,Oberwald,220,,,,,,,,1535.0,1916.0,421.52,False
2581,Daxlanden - Philippsburg ge,0.5859,8.71,0.00013822999999999998,32.6,,"LINESTRING (8.31334022540613 49.009043472661205, 8.440945833916938 49.25022026769867)",152261133,48057110,11TD400000562-LG,TRANSNETBW,Daxlanden,Philippsburg,400,,,,,,,3000.0,,,1200.0,False
2582,Daxlanden - Philippsburg rt,0.586,8.712,0.00013813499999999998,32.7,,"LINESTRING (8.31334022540613 49.009043472661205, 8.440945833916938 49.25022026769867)",152261133,48057110,11TD400000585-LV,TRANSNETBW,Daxlanden,Philippsburg,400,,,,,,,3000.0,,,1200.0,False
2583,Daxlanden - RDK7 sw,0.0129,0.1507,1.7907079999999999e-06,0.5,,"LINESTRING (8.31334022540613 49.009043472661205, 8.304462316862503 49.01154422726613)",152261133,272646943,11TD400000552-LL,TRANSNETBW,Daxlanden,RDK7,400,,,,,,,1200.0,,,480.0,False
2584,Daxlanden - RDK8 gn,0.02,0.16,2.796018e-06,0.5,,"LINESTRING (8.31334022540613 49.009043472661205, 8.306240200000003 49.01258190000016)",152261133,809941086,11TD400000547-L6,TRANSNETBW,Daxlanden,RDK8,400,,,,,,,,2720.0,3000.0,1200.0,False
2585,Daxlanden - Weingarten ge,0.445,4.09,7.140841e-05,32.71458126290156,German intenral tie-line to Amprion,"LINESTRING (8.31334022540613 49.009043472661205, 8.30845542037611 49.257104894156136)",152261133,259561755,11T-D4-D7-00003S,TRANSNETBW,Daxlanden,Weingarten,400,2720.0,3150.0,,,,,,,,1260.0,False
2586,Dellmensingen - Laichingen ws,0.6234,6.6472,0.00010103360000000001,23.3,,"LINESTRING (9.885508871535553 48.30406967249341, 9.704218918217512 48.46497566102829)",41389594,26404600,11TD400000526-LK,TRANSNETBW,Dellmensingen,Laichingen,400,,,,,,,,2478.0,2880.0,1152.0,False
2587,Dellmensingen - Obermooweiler gn,2.29,19.22,0.0003413341,76.1,,"LINESTRING (9.885508871535553 48.30406967249341, 9.801350568855725 47.65279541456103)",41389594,31131320,11TD400000535-LJ,TRANSNETBW,Dellmensingen,Obermooweiler,400,,,,,,,,2488.0,2565.0,1026.0,False
2588,Dellmensingen - Rotensohl bl,1.89,18.54,0.0002765858,67.1,,"LINESTRING (9.885508871535553 48.30406967249341, 10.222435812059285 48.736721998468965)",41389594,38325076,11TD400000593-LY,TRANSNETBW,Dellmensingen,Rotensohl,400,,,,,,,,1800.0,2000.0,800.0,False
2590,Eichstetten - Gurtweil ge,4.65,22.72,0.0002568566,72.3,Hoellental Ost,"LINESTRING (7.751862552442818 48.09640574883001, 8.251925544047333 47.6397698265315)",87653464T,31367937,11TD400000571-LF,TRANSNETBW,Eichstetten,Gurtweil,220,,,,,,,,1092.0,1200.0,264.0,False
2591,Eichstetten - Gurtweil rt,4.65,22.72,0.0002568566,72.3,Hoellental West,"LINESTRING (7.751862552442818 48.09640574883001, 8.251925544047333 47.6397698265315)",87653464T,31367937,11TD400000572-LB,TRANSNETBW,Eichstetten,Gurtweil,220,,,,,,,,1092.0,1200.0,264.0,False
2592,Eichstetten - Kuehmoos gn,2.5,21.42,0.0003744779,83.4,Dreisam,"LINESTRING (7.751862552442818 48.09640574883001, 7.958075914315617 47.59547794524703)",87653464,88916034,11TD400000560-LO,TRANSNETBW,Eichstetten,Kuehmoos,400,,,,,,,2400.0,,,960.0,False
2593,Eichstetten - Kuehmoos rt,2.5,21.01,0.0003779336,83.4,Kander,"LINESTRING (7.751862552442818 48.09640574883001, 7.958075914315617 47.59547794524703)",87653464,88916034,11TD400000573-L7,TRANSNETBW,Eichstetten,Kuehmoos,400,,,,,,,,2508.0,3000.0,1200.0,False
2594,Eichstetten - Weier ge,1.46,11.182,0.0002400177,48.8,,"LINESTRING (7.751862552442818 48.09640574883001, 7.910729352238207 48.50128834523928)",87653464T,146962222,11TD400000579-LK,TRANSNETBW,Eichstetten,Weier,220,,,,,,,2500.0,,,550.0,False
2595,Eichstetten - Weier rt,2.88,14.35,0.000187773,48.8,,"LINESTRING (7.751862552442818 48.09640574883001, 7.910729352238207 48.50128834523928)",87653464T,146962222,11TD400000578-LO,TRANSNETBW,Eichstetten,Weier,220,,,,,,,,1261.0,1496.0,329.12,False
2596,Endersbach - Wendlingen bl,0.4992,5.213,8.988097e-05,20.3,,"LINESTRING (9.377588757620773 48.81260496581379, 9.400581833297988 48.66696738744388)",48428875,26260052,11TD400000528-LC,TRANSNETBW,Endersbach,Wendlingen,400,,,,,,,,2509.0,3000.0,1200.0,False
2597,Engstlatt - Oberjettingen ws,0.85,8.96,0.0001447332,33.8,,"LINESTRING (8.872879113129235 48.31008720391452, 8.785153771953258 48.58362174657118)",42736239,26814283,11T0-0000-0097-8,TRANSNETBW,Engstlatt,Oberjettingen,400,,,,,,,,2485.0,3000.0,1200.0,False
2598,Engstlatt - Trossingen rt,0.76,9.9,0.00015978139999999998,37.3,,"LINESTRING (8.872879113129235 48.31008720391452, 8.616646665739472 48.06597637258645)",42736239,35954395,11TD40000A548-L6,TRANSNETBW,Engstlatt,Trossingen,400,,,,,,,,2720.0,2880.0,1152.0,False
2599,GKN2 - Grossgartach sw,0.47,4.35,7.580664e-05,16.9,,"LINESTRING (9.177311160411106 49.0393782259322, 9.151574900762482 49.14362211775794)",153328698,25557397,11TD400000529-L8,TRANSNETBW,GKN2,Grossgartach,400,,,,,,,,2621.0,3000.0,1200.0,False
2600,Goldshoefe - Rotensohl gn,0.52,5.44,8.655088000000001e-05,20.4,,"LINESTRING (10.11739845870111 48.89713778809896, 10.222435812059285 48.736721998468965)",42050342,38325076,11TD400000544-LI,TRANSNETBW,Goldshoefe,Rotensohl,400,,,,,,,2000.0,,,800.0,False
2601,Goldshoefe - Kupferzell gn,1.5275,13.867,0.00024966239999999997,55.2,,"LINESTRING (10.11739845870111 48.89713778809896, 9.694651058409669 49.23258454753505)",42050342,143854536,11TD400000545-LE,TRANSNETBW,Goldshoefe,Kupferzell,400,,,,,,,,2565.0,3000.0,1200.0,False
2602,Grafenrheinfeld - Hoepfingen ge (411),0.96,11.75,0.000210832,92.43199999999999,"German internal tie-line to TennetG, length until x-node","LINESTRING (10.187883452706124 49.98122647392129, 9.446918747930264 49.590262953146016)",108797675,145002769,11T-D2-D4-000014,TRANSNETBW,Grafenrheinfeld,Hoepfingen,400,,,,,,,3000.0,,,1200.0,False
2603,Grafenrheinfeld - Stalldorf rt (416),0.585,6.788,0.000123464,54.439,"German internal tie-line to TennetG, length until x-node","LINESTRING (10.187883452706124 49.98122647392129, 9.944479692842796 49.57833787043636)",108797675,31653753,11T-D2-D4-000022,TRANSNETBW,Grafenrheinfeld,Stalldorf,400,3150.0,3150.0,,,,,,,,1260.0,False
2604,Grossgartach - Heilbronn rt,0.21,1.9,2.990796e-05,7.0,,"LINESTRING (9.151574900762482 49.14362211775794, 9.207107303015926 49.177705532165184)",25557397,1104947187,11TD400000527-LG,TRANSNETBW,Grossgartach,Heilbronn,400,,,,,,,2000.0,,,800.0,False
2605,Grossgartach - Hueffenhardt bl,0.52,4.8,8.133584000000001e-05,18.5,,"LINESTRING (9.151574900762482 49.14362211775794, 9.09183533263574 49.29461883180315)",25557397,143903369,11TD400000551-LP,TRANSNETBW,Grossgartach,Hueffenhardt,400,,,,,,,,2610.0,3150.0,1260.0,False
2606,Grossgartach - Kupferzell ws,1.25,13.66,0.0001901292,47.7,,"LINESTRING (9.151574900762482 49.14362211775794, 9.694651058409669 49.23258454753505)",25557397,143854536,11TD400000524-LS,TRANSNETBW,Grossgartach ,Kupferzell,400,,,,,,,,2099.0,2583.0,1033.2,False
2607,Grossgartach - Pulverdingen rt,0.757,7.8661,0.000126355,29.6,,"LINESTRING (9.151574900762482 49.14362211775794, 9.04543545075586 48.90296099705397)",25557397,43688805,11TD40000A530-L6,TRANSNETBW,Grossgartach  2,Pulverdingen,400,,,,,,,,2507.0,2880.0,1152.0,False
2608,Grossgartach - Pulverdingen ws,0.76,7.86,0.0001262606,29.6,,"LINESTRING (9.151574900762482 49.14362211775794, 9.04543545075586 48.90296099705397)",25557397,43688805,11TD400000525-LO,TRANSNETBW,Grossgartach ,Pulverdingen,400,,,,,,,,2500.0,2880.0,1152.0,False
2609,Gruenkraut - Herbertingen rt,1.4,12.67,0.000153592,41.1,,"LINESTRING (9.645341069106252 47.74459749311021, 9.425344076806768 48.06443972510991)",31131325,25306752,11TD400000534-LN,TRANSNETBW,Gruenkraut,Herbertingen,400,,,,,,,,1722.0,1800.0,720.0,False
2610,Gruenkraut - Obermooweiler bl,0.465,4.67,8.2638e-05,18.2,,"LINESTRING (9.645341069106252 47.74459749311021, 9.801350568855725 47.65279541456103)",31131325,31131320,11TD40000A536-LJ,TRANSNETBW,Gruenkraut,Obermooweiler,400,,,,,,,1800.0,,,720.0,False
2611,Herbertingen - Tiengen rt,1.975,17.82,0.000202475,113.13007775248272,"German internal tie-line to Amprion, length until x-node","LINESTRING (9.425344076806768 48.06443972510991, 8.258827663264354 47.634208886686295)",25306752,31367940,11T-D4-D7-00010V,TRANSNETBW,Herbertingen,Tiengen,400,,,,,,,1792.0,,,716.8,False
2612,Hoepfingen - Hueffenhardt ge,1.36,12.11,0.0002042664,45.4,,"LINESTRING (9.446918747930264 49.590262953146016, 9.09183533263574 49.29461883180315)",145002769,143903369,11TD400000543-LM,TRANSNETBW,Hoepfingen,Hueffenhardt,400,,,,,,,,2630.0,3000.0,1200.0,False
2613,Hoheneck - Pulverdingen ws,0.135,1.735,2.720619e-05,19.375132781327537,German internal tie-line to Amprion,"LINESTRING (9.190792677545456 48.914415086962464, 9.04543545075586 48.90296099705397)",25802269,43688805,11T-D4-D7-00014N,TRANSNETBW,Hoheneck,Pulverdingen,400,,,,,,,2880.0,,,1152.0,False
2614,Karlsruhe Ost - Oberwald rt,0.18,0.89,1.0618579999999999e-05,2.63,,"LINESTRING (8.451616367168567 49.00739652557897, 8.445537986650066 48.98608927285571)",32725958,32725957,11TD40000A575-L3,TRANSNETBW,Karlsruhe,Oberwald,220,,,,,,,651.0,,,143.22,False
2615,Kuehmoos - Schwoerstadt ge,0.57,2.96,3.493451e-05,9.6,,"LINESTRING (7.958075914315617 47.59547794524703, 7.843441408811899 47.585814095335)",88916034T,88901626,11TD400000565-L4,TRANSNETBW,Kuehmoos,Schwoerstadt,220,,,,,,,,1227.0,1500.0,330.0,False
2616,Kuehmoos - Schwoerstadt gn,0.5643,2.9349,3.565708e-05,9.6,,"LINESTRING (7.958075914315617 47.59547794524703, 7.843441408811899 47.585814095335)",88916034T,88901626,11TD400000557-L1,TRANSNETBW,Kuehmoos,Schwoerstadt,220,,,,,,,,1227.0,1500.0,330.0,False
2617,Kuehmoos - Tiengen gr,0.67,3.53,8.136e-05,32.38351060337235,"German internal tie-line to Amprion, length until x-node","LINESTRING (7.958075914315617 47.59547794524703, 8.258827663264354 47.634208886686295)",88916034T,31367940T,11T-D4-D7-00012R,TRANSNETBW,Kuehmoos,Tiengen,220,,,,,,,1290.0,,,283.8,False
2618,Kupferzell - Stalldorf rot,0.9956,11.389,0.0002178695,46.8,,"LINESTRING (9.694651058409669 49.23258454753505, 9.944479692842796 49.57833787043636)",143854536,31653753,11TD400000605-LS,TRANSNETBW,Kupferzell,Stalldorf,400,,,,,,,3000.0,,,1200.0,False
2619,Marbach - Pulverdingen gn,0.55,4.89,7.4644e-05,17.77,,"LINESTRING (9.236283991171234 48.92685322608782, 9.04543545075586 48.90296099705397)",97825259,43688805T,11T0-0000-0099-2,TRANSNETBW,Marbach,Pulverdingen,220,,,,,,,,1274.0,1500.0,330.0,False
2620,Metzingen - Wendlingen ge,0.4,6.06,9.694956000000001e-05,22.7,,"LINESTRING (9.274313810112314 48.54986298266471, 9.400581833297988 48.66696738744388)",30734324,26260052,11TD400000602-L3,TRANSNETBW,Metzingen,Wendlingen,400,,,,,,,2000.0,,,800.0,False
2621,Muehlhausen - Pulverdingen bl,0.77,8.0,0.0001343973,30.7,,"LINESTRING (9.215650199269106 48.85230535528712, 9.04543545075586 48.90296099705397)",22960899,43688805,11TD400000550-LT,TRANSNETBW,Muehlhausen,Pulverdingen,400,,,,,,,,2480.0,2880.0,1152.0,False
2622,Neurott - Heidelberg Sued ge,0.18,0.9,1.1686730000000002e-05,3.0,,"LINESTRING (8.66378519624062 49.36008426110293, 8.623206227427875 49.35658185285741)",156676050,207248812T,11TD400000563-LC,TRANSNETBW,Heidelberg,Neurott,220,,,,,,,542.0,,,119.24,False
2623,Neurott - Heidelberg Sued rt,0.18,0.9,1.1686730000000002e-05,3.0,,"LINESTRING (8.66378519624062 49.36008426110293, 8.623206227427875 49.35658185285741)",156676050,207248812T,11TD400000570-LJ,TRANSNETBW,Heidelberg,Neurott,220,,,,,,,542.0,,,119.24,False
2624,Neurott - Philippsburg gn,0.44,6.123,9.5158e-05,22.17,,"LINESTRING (8.623206227427875 49.35658185285741, 8.440945833916938 49.25022026769867)",207248812,48057110,11TD400000589-LF,TRANSNETBW,Neurott,Philippsburg,400,,,,,,,3000.0,,,1200.0,False
2625,Neurott - Wiesloch bl,0.47,2.94,3.597124e-05,9.6,,"LINESTRING (8.623206227427875 49.35658185285741, 8.673717359625059 49.29043940679088)",207248812T,46584363T,11TD400000582-L6,TRANSNETBW,Neurott,Wiesloch,220,,,,,,,415.0,,,91.3,False
2626,Oberjettingen - Pulverdingen ws,1.17,12.1,0.00019496729999999999,45.6,,"LINESTRING (8.785153771953258 48.58362174657118, 9.04543545075586 48.90296099705397)",26814283,43688805,11TD400000519-LD,TRANSNETBW,Oberjettingen,Pulverdingen,400,,,,,,,,2486.0,2880.0,1152.0,False
2627,Y-Bruchsal (- Philippsburg - Pulverdingen) ws,0.1393,1.2336,2.453584e-05,5.2,,"LINESTRING (8.605843 49.1616908, 8.562143633802572 49.13293039733971)",497073732,254326606,11T0-0000-1642-7,TRANSNETBW,Y-Bruchsal,Bruchsal/Kaendelweg,400,,,,,,,3600.0,,,1440.0,False
2628,Y-Bruchsal/Kaendelweg (-Philippsburg - Pulverdingen) rt,0.14,1.24,2.4693000000000002e-05,5.2,tripod - length until Y-Node,"LINESTRING (8.605843 49.1616908, 8.562143633802572 49.13293039733971)",497073732,254326606,11TD400000521-24,TRANSNETBW,Y-Bruchsal/Kaendelweg,Bruchsal/Kaendelweg,400,,,,,,,598.0,,,239.2,False
2629,Y-Buehl (-Daxlanden - Kuppenheim) rt,1.22,6.19,8.202698999999999e-05,21.1,tripod - length until Y-Node,"LINESTRING (8.2487700267 48.8463344303, 8.120596018028706 48.70536875161513)",32151621,39011884,11T0-0000-1478-O,TRANSNETBW,Y-Buehl,Buehl,220,,,,,,,,1262.0,1595.0,350.9,False
2630,Y-Daxlanden (-Buehl - Kuppenheim) rt,1.16,5.71,7.747168000000001e-05,19.8,tripod - length until Y-Node,"LINESTRING (8.2487700267 48.8463344303, 8.31334022540613 49.009043472661205)",32151621,152261133T,11T0-0000-1479-L,TRANSNETBW,Y-Buehl,Daxlanden,220,,,,,,,,2524.0,2567.0,564.74,False
